id,age,workclass,fnlwgt,education,education-num,marital-status,occupation,relationship,race,sex,capitalgain,capitalloss,hoursperweek,native-country,class
26117,2,Private,100,Some-college,10,Married-civ-spouse,Machine-op-inspct,Husband,Asian-Pac-Islander,Male,0,0,2,United-States,>50K
26118,3,Private,100,Assoc-voc,11,Married-civ-spouse,Exec-managerial,Husband,White,Male,3,0,3,United-States,>50K
26119,3,Self-emp-not-inc,100,10th,6,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,2,United-States,<=50K
26120,2,State-gov,100,Prof-school,15,Married-civ-spouse,Prof-specialty,Husband,White,Male,3,0,2,United-States,>50K
26121,3,Self-emp-not-inc,100,Assoc-voc,11,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,2,United-States,>50K
26122,2,Private,100,9th,5,Never-married,Machine-op-inspct,Not-in-family,White,Male,0,0,1,United-States,<=50K
26123,3,Self-emp-inc,100,Bachelors,13,Never-married,Exec-managerial,Not-in-family,White,Female,0,0,3,Canada,>50K
26124,4,Private,100,Prof-school,15,Divorced,Other-service,Not-in-family,White,Male,4,0,3,United-States,>50K
26125,2,Private,100,HS-grad,9,Never-married,Handlers-cleaners,Not-in-family,Black,Female,0,0,2,United-States,<=50K
26126,2,Private,100,Some-college,10,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,2,Peru,<=50K
26127,2,State-gov,100,Masters,14,Divorced,Prof-specialty,Unmarried,White,Female,0,0,2,United-States,<=50K
26128,1,Private,100,Assoc-acdm,12,Never-married,Other-service,Own-child,White,Male,0,0,0,United-States,<=50K
26129,1,Self-emp-not-inc,100,Bachelors,13,Married-civ-spouse,Exec-managerial,Husband,White,Male,4,0,1,United-States,>50K
26130,1,Private,100,HS-grad,9,Divorced,Transport-moving,Unmarried,White,Male,0,0,3,United-States,<=50K
26131,1,Private,100,Bachelors,13,Married-civ-spouse,Exec-managerial,Wife,White,Female,4,0,3,Cuba,>50K
26132,2,Self-emp-not-inc,100,Assoc-voc,11,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,1,United-States,<=50K
26133,4,Private,100,9th,5,Married-civ-spouse,Transport-moving,Husband,White,Male,0,0,3,United-States,<=50K
26134,4,Private,100,Bachelors,13,Married-civ-spouse,Sales,Husband,White,Male,0,3,4,United-States,>50K
26135,4,Private,100,11th,7,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,4,0,United-States,>50K
26136,1,Private,100,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,Other,Male,0,0,1,United-States,<=50K
26137,3,Private,100,HS-grad,9,Married-civ-spouse,Sales,Husband,White,Male,0,0,2,Portugal,<=50K
26138,1,Private,100,Masters,14,Never-married,Prof-specialty,Not-in-family,Asian-Pac-Islander,Male,0,0,2,Iran,>50K
26139,1,Self-emp-not-inc,100,Some-college,10,Married-spouse-absent,Craft-repair,Not-in-family,White,Male,0,0,2,United-States,<=50K
26140,2,Private,100,Bachelors,13,Never-married,Adm-clerical,Not-in-family,White,Female,0,0,4,United-States,<=50K
26141,1,Private,100,Masters,14,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,2,United-States,<=50K
26142,1,State-gov,100,Some-college,10,Never-married,Exec-managerial,Not-in-family,White,Male,0,0,2,United-States,<=50K
26143,2,Private,100,Masters,14,Divorced,Sales,Not-in-family,White,Male,0,0,3,United-States,<=50K
26144,1,Private,100,Bachelors,13,Married-civ-spouse,Adm-clerical,Husband,White,Male,0,0,3,United-States,>50K
26145,3,Local-gov,100,Some-college,10,Divorced,Exec-managerial,Not-in-family,White,Female,0,0,3,United-States,<=50K
26146,3,Private,100,5th-6th,3,Married-civ-spouse,Other-service,Wife,Asian-Pac-Islander,Female,0,0,2,Philippines,>50K
26147,4,Private,100,Bachelors,13,Married-civ-spouse,Protective-serv,Wife,White,Female,0,0,2,Germany,>50K
26148,2,State-gov,100,Masters,14,Never-married,Adm-clerical,Not-in-family,Black,Female,0,0,3,United-States,<=50K
26149,4,Self-emp-not-inc,100,Masters,14,Married-civ-spouse,Farming-fishing,Husband,White,Male,0,1,4,United-States,<=50K
26150,2,Private,100,HS-grad,9,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,2,Columbia,<=50K
26151,3,Private,100,7th-8th,4,Never-married,Other-service,Own-child,White,Male,0,0,2,United-States,<=50K
26152,1,Self-emp-not-inc,100,HS-grad,9,Married-spouse-absent,Other-service,Not-in-family,White,Female,0,0,2,United-States,<=50K
26153,0,Private,100,HS-grad,9,Never-married,Sales,Own-child,White,Female,0,0,2,Mexico,<=50K
26154,1,Private,100,Assoc-acdm,12,Never-married,Machine-op-inspct,Not-in-family,White,Female,0,0,2,United-States,>50K
26155,4,State-gov,100,Some-college,10,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,2,United-States,<=50K
26156,4,Private,100,Bachelors,13,Never-married,Exec-managerial,Not-in-family,White,Male,0,2,3,United-States,<=50K
26157,2,Private,100,Some-college,10,Never-married,Adm-clerical,Other-relative,Other,Male,0,0,2,India,<=50K
26158,2,Private,100,1st-4th,2,Never-married,Adm-clerical,Unmarried,White,Female,0,0,1,Dominican-Republic,<=50K
26159,3,Private,100,HS-grad,9,Married-civ-spouse,Protective-serv,Husband,Black,Male,0,0,2,United-States,>50K
26160,0,Private,100,Some-college,10,Never-married,Machine-op-inspct,Own-child,Black,Female,1,0,2,United-States,<=50K
26161,0,Self-emp-not-inc,100,10th,6,Never-married,Sales,Own-child,White,Female,0,0,2,United-States,<=50K
26162,1,Private,100,Bachelors,13,Married-civ-spouse,Prof-specialty,Wife,White,Female,0,2,3,United-States,<=50K
26163,1,Local-gov,100,Assoc-voc,11,Never-married,Exec-managerial,Own-child,White,Female,0,0,2,United-States,<=50K
26164,1,Private,100,HS-grad,9,Never-married,Sales,Own-child,White,Female,0,0,2,Mexico,<=50K
26165,0,Local-gov,100,HS-grad,9,Never-married,Craft-repair,Not-in-family,White,Male,0,0,0,United-States,<=50K
26166,1,Private,100,Masters,14,Never-married,Exec-managerial,Not-in-family,White,Female,0,4,2,United-States,<=50K
26167,2,Private,100,Bachelors,13,Married-civ-spouse,Prof-specialty,Husband,Black,Male,1,0,0,United-States,<=50K
26168,4,Private,100,12th,8,Divorced,Protective-serv,Not-in-family,White,Male,0,0,2,Cuba,<=50K
26169,1,Private,100,Assoc-acdm,12,Married-civ-spouse,Sales,Husband,White,Male,0,2,2,United-States,>50K
26170,2,Private,100,Some-college,10,Married-civ-spouse,Craft-repair,Husband,White,Male,0,3,3,United-States,>50K
26171,2,Private,100,Bachelors,13,Divorced,Prof-specialty,Unmarried,Black,Female,0,0,3,United-States,<=50K
26172,2,Self-emp-inc,100,Prof-school,15,Never-married,Sales,Not-in-family,White,Female,0,0,2,United-States,<=50K
26173,3,Local-gov,100,Bachelors,13,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,4,United-States,<=50K
26174,2,Self-emp-not-inc,100,Assoc-acdm,12,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,4,United-States,<=50K
26175,0,Private,100,HS-grad,9,Never-married,Exec-managerial,Own-child,White,Female,0,0,3,United-States,<=50K
26176,0,Private,100,HS-grad,9,Married-civ-spouse,Transport-moving,Husband,Other,Male,0,0,2,Dominican-Republic,<=50K
26177,1,Self-emp-inc,100,HS-grad,9,Divorced,Other-service,Unmarried,White,Male,0,0,1,United-States,<=50K
26178,4,Private,100,Some-college,10,Widowed,Exec-managerial,Not-in-family,White,Male,0,0,3,United-States,<=50K
26179,3,State-gov,100,Bachelors,13,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,4,United-States,<=50K
26180,2,Private,100,HS-grad,9,Never-married,Priv-house-serv,Other-relative,Black,Female,0,0,2,Honduras,<=50K
26181,3,State-gov,100,Assoc-acdm,12,Divorced,Adm-clerical,Not-in-family,White,Male,0,0,2,United-States,<=50K
26182,1,Self-emp-inc,100,Bachelors,13,Married-civ-spouse,Exec-managerial,Husband,White,Male,4,0,3,United-States,>50K
26183,2,Self-emp-not-inc,100,Some-college,10,Married-civ-spouse,Sales,Husband,White,Male,0,0,1,United-States,<=50K
26184,2,Private,100,11th,7,Never-married,Prof-specialty,Not-in-family,Black,Male,0,0,2,United-States,<=50K
26185,4,Private,100,Assoc-acdm,12,Married-civ-spouse,Adm-clerical,Husband,White,Male,4,0,0,United-States,>50K
26186,2,Private,100,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,White,Male,2,0,1,United-States,<=50K
26187,2,Local-gov,100,HS-grad,9,Married-civ-spouse,Adm-clerical,Wife,Amer-Indian-Eskimo,Female,0,0,2,United-States,<=50K
26188,4,Private,100,5th-6th,3,Widowed,Prof-specialty,Not-in-family,Black,Male,0,0,1,United-States,<=50K
26189,0,Federal-gov,100,HS-grad,9,Never-married,Prof-specialty,Unmarried,Black,Female,0,0,2,United-States,<=50K
26190,2,Local-gov,100,10th,6,Married-civ-spouse,Other-service,Husband,White,Male,0,0,2,United-States,<=50K
26191,0,Self-emp-not-inc,100,Assoc-voc,11,Never-married,Craft-repair,Not-in-family,White,Male,0,0,2,United-States,<=50K
26192,4,Private,100,HS-grad,9,Divorced,Transport-moving,Not-in-family,White,Male,0,0,3,United-States,>50K
26193,0,Federal-gov,100,HS-grad,9,Never-married,Other-service,Own-child,White,Female,0,0,2,United-States,<=50K
26194,3,Private,100,Masters,14,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,3,United-States,>50K
26195,4,Private,100,11th,7,Widowed,Prof-specialty,Unmarried,Black,Female,0,0,0,United-States,<=50K
26196,1,Private,100,Prof-school,15,Married-civ-spouse,Prof-specialty,Husband,Asian-Pac-Islander,Male,0,0,2,Taiwan,<=50K
26197,1,State-gov,100,Some-college,10,Married-civ-spouse,Protective-serv,Husband,White,Male,0,0,3,United-States,<=50K
26198,4,Self-emp-not-inc,100,HS-grad,9,Married-civ-spouse,Farming-fishing,Husband,White,Male,0,1,1,United-States,<=50K
26199,2,Private,100,Some-college,10,Divorced,Machine-op-inspct,Not-in-family,Black,Male,0,0,2,United-States,<=50K
26200,2,Private,100,HS-grad,9,Never-married,Prof-specialty,Not-in-family,White,Male,0,0,0,United-States,<=50K
26201,0,Private,100,HS-grad,9,Never-married,Handlers-cleaners,Unmarried,White,Male,0,3,2,United-States,<=50K
26202,3,Self-emp-inc,100,HS-grad,9,Married-civ-spouse,Sales,Husband,White,Male,0,1,2,United-States,<=50K
26203,0,Self-emp-inc,100,HS-grad,9,Never-married,Adm-clerical,Not-in-family,White,Female,0,0,2,United-States,<=50K
26204,2,Local-gov,100,HS-grad,9,Never-married,Protective-serv,Unmarried,Black,Male,0,0,2,United-States,<=50K
26205,4,Private,100,10th,6,Widowed,Tech-support,Not-in-family,White,Female,0,0,1,United-States,<=50K
26206,0,Private,100,HS-grad,9,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,1,2,United-States,<=50K
26207,1,Federal-gov,100,Bachelors,13,Married-civ-spouse,Adm-clerical,Wife,Asian-Pac-Islander,Female,2,0,2,United-States,>50K
26208,1,Private,100,11th,7,Married-civ-spouse,Craft-repair,Husband,White,Male,1,0,2,United-States,<=50K
26209,2,Private,100,Some-college,10,Separated,Adm-clerical,Not-in-family,White,Female,0,0,2,Cuba,<=50K
26210,3,State-gov,100,Some-college,10,Divorced,Transport-moving,Not-in-family,White,Male,0,0,2,United-States,<=50K
26211,4,Self-emp-not-inc,100,9th,5,Widowed,Other-service,Not-in-family,White,Female,0,0,2,England,<=50K
26212,4,Self-emp-inc,100,HS-grad,9,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,2,Greece,<=50K
26213,2,Private,100,Masters,14,Married-civ-spouse,Tech-support,Husband,White,Male,0,0,0,United-States,<=50K
26214,4,Private,100,Assoc-voc,11,Divorced,Adm-clerical,Not-in-family,White,Female,0,0,2,United-States,<=50K
26215,0,Private,100,10th,6,Married-civ-spouse,Other-service,Husband,White,Male,0,1,1,Mexico,<=50K
26216,1,Private,100,HS-grad,9,Never-married,Adm-clerical,Own-child,White,Female,0,0,1,Italy,<=50K
26217,3,Self-emp-inc,100,Masters,14,Separated,Exec-managerial,Unmarried,Asian-Pac-Islander,Male,0,0,2,China,<=50K
26218,3,Local-gov,100,Masters,14,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,2,United-States,<=50K
26219,2,Private,100,Prof-school,15,Never-married,Prof-specialty,Not-in-family,Asian-Pac-Islander,Female,0,0,3,United-States,>50K
26220,4,Private,100,10th,6,Widowed,Transport-moving,Not-in-family,White,Male,0,0,2,United-States,<=50K
26221,0,Private,100,Bachelors,13,Never-married,Adm-clerical,Unmarried,White,Female,0,0,3,United-States,<=50K
26222,3,Private,100,11th,7,Divorced,Adm-clerical,Not-in-family,White,Male,0,0,2,United-States,<=50K
26223,1,Private,100,Masters,14,Never-married,Other-service,Unmarried,Black,Female,0,0,1,United-States,<=50K
26224,2,Private,100,Some-college,10,Married-civ-spouse,Sales,Husband,Black,Male,0,0,3,United-States,>50K
26225,1,Private,100,HS-grad,9,Never-married,Craft-repair,Own-child,White,Female,0,0,3,United-States,<=50K
26226,2,Private,100,Some-college,10,Never-married,Handlers-cleaners,Own-child,White,Male,0,0,2,United-States,<=50K
26227,3,Private,100,9th,5,Never-married,Priv-house-serv,Not-in-family,White,Female,0,0,0,United-States,<=50K
26228,2,Private,100,Bachelors,13,Married-civ-spouse,Prof-specialty,Husband,Asian-Pac-Islander,Male,0,0,2,United-States,>50K
26229,3,Private,100,10th,6,Married-spouse-absent,Craft-repair,Not-in-family,White,Male,0,0,3,United-States,<=50K
26230,1,Private,100,Some-college,10,Never-married,Tech-support,Own-child,White,Female,0,0,2,Nicaragua,<=50K
26231,4,Private,100,Some-college,10,Married-civ-spouse,Other-service,Husband,Asian-Pac-Islander,Male,0,0,2,Philippines,<=50K
26232,2,Private,100,HS-grad,9,Married-civ-spouse,Handlers-cleaners,Husband,White,Male,3,0,2,United-States,>50K
26233,3,Private,100,HS-grad,9,Divorced,Other-service,Unmarried,Black,Female,0,0,0,United-States,<=50K
26234,1,Private,100,10th,6,Married-civ-spouse,Handlers-cleaners,Husband,White,Male,0,0,0,United-States,<=50K
26235,3,Private,100,HS-grad,9,Separated,Sales,Unmarried,White,Female,0,0,2,United-States,<=50K
26236,1,Self-emp-not-inc,100,Assoc-voc,11,Never-married,Other-service,Not-in-family,White,Male,0,0,2,United-States,<=50K
26237,3,Local-gov,100,Assoc-acdm,12,Married-civ-spouse,Protective-serv,Husband,White,Male,0,3,2,United-States,>50K
26238,1,Self-emp-inc,100,Masters,14,Never-married,Sales,Own-child,White,Female,4,0,2,United-States,>50K
26239,1,Private,100,Prof-school,15,Never-married,Prof-specialty,Not-in-family,White,Male,0,0,4,United-States,<=50K
26240,1,Private,100,Some-college,10,Never-married,Adm-clerical,Unmarried,Black,Female,0,0,2,Germany,<=50K
26241,1,Private,100,HS-grad,9,Never-married,Handlers-cleaners,Unmarried,Black,Female,0,0,2,Dominican-Republic,<=50K
26242,4,Private,100,1st-4th,2,Married-civ-spouse,Transport-moving,Husband,White,Male,0,0,2,United-States,<=50K
26243,3,Self-emp-not-inc,100,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,Black,Male,1,0,3,United-States,>50K
26244,2,Local-gov,100,Assoc-acdm,12,Divorced,Protective-serv,Not-in-family,Asian-Pac-Islander,Male,0,0,3,United-States,>50K
26245,2,Private,100,5th-6th,3,Married-civ-spouse,Other-service,Husband,White,Male,0,2,1,Mexico,<=50K
26246,3,Private,100,HS-grad,9,Never-married,Prof-specialty,Not-in-family,White,Male,0,0,0,United-States,<=50K
26247,1,Private,100,HS-grad,9,Married-civ-spouse,Exec-managerial,Other-relative,Asian-Pac-Islander,Male,0,0,4,Thailand,<=50K
26248,1,Local-gov,100,Some-college,10,Married-civ-spouse,Adm-clerical,Wife,White,Female,0,0,2,United-States,<=50K
26249,0,Private,100,Bachelors,13,Married-civ-spouse,Sales,Husband,White,Male,0,0,1,United-States,<=50K
26250,4,Local-gov,100,Assoc-voc,11,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,1,United-States,<=50K
26251,0,Private,100,HS-grad,9,Married-spouse-absent,Other-service,Own-child,White,Female,0,0,1,United-States,<=50K
26252,4,Self-emp-inc,100,Some-college,10,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,4,United-States,<=50K
26253,1,Private,100,Bachelors,13,Never-married,Prof-specialty,Not-in-family,Asian-Pac-Islander,Female,0,0,1,United-States,<=50K
26254,1,Self-emp-not-inc,100,HS-grad,9,Never-married,Other-service,Own-child,White,Female,0,0,2,United-States,<=50K
26255,2,Private,100,Bachelors,13,Never-married,Prof-specialty,Not-in-family,White,Female,2,0,1,United-States,<=50K
26256,2,Private,100,HS-grad,9,Never-married,Other-service,Not-in-family,Black,Male,0,0,2,United-States,<=50K
26257,0,Private,100,Some-college,10,Never-married,Other-service,Not-in-family,Asian-Pac-Islander,Male,1,0,0,China,<=50K
26258,2,Private,100,Some-college,10,Divorced,Sales,Not-in-family,White,Male,0,4,2,United-States,<=50K
26259,4,Self-emp-inc,100,Some-college,10,Married-civ-spouse,Sales,Husband,White,Male,0,3,3,United-States,>50K
26260,1,State-gov,100,Some-college,10,Never-married,Prof-specialty,Own-child,White,Male,0,0,1,United-States,<=50K
26261,3,Private,100,Some-college,10,Divorced,Tech-support,Not-in-family,Amer-Indian-Eskimo,Male,4,0,2,United-States,>50K
26262,0,Private,100,HS-grad,9,Divorced,Sales,Unmarried,White,Female,0,0,3,United-States,<=50K
26263,3,Private,100,Bachelors,13,Married-civ-spouse,Sales,Wife,White,Female,0,0,0,United-States,>50K
26264,1,Federal-gov,100,Assoc-voc,11,Divorced,Adm-clerical,Own-child,Black,Female,1,0,2,United-States,<=50K
26265,3,Local-gov,100,Some-college,10,Widowed,Adm-clerical,Unmarried,White,Female,0,0,2,United-States,<=50K
26266,2,Self-emp-not-inc,100,HS-grad,9,Divorced,Other-service,Unmarried,White,Female,0,0,3,United-States,<=50K
26267,4,Private,100,Bachelors,13,Never-married,Adm-clerical,Not-in-family,White,Female,0,0,2,United-States,<=50K
26268,1,Private,100,Masters,14,Married-civ-spouse,Prof-specialty,Husband,Other,Male,0,3,2,Japan,>50K
26269,1,Private,100,HS-grad,9,Never-married,Exec-managerial,Not-in-family,White,Male,0,0,3,Mexico,<=50K
26270,4,Self-emp-inc,100,5th-6th,3,Married-civ-spouse,Exec-managerial,Husband,Asian-Pac-Islander,Male,0,0,0,Japan,<=50K
26271,4,Self-emp-inc,100,Prof-school,15,Divorced,Prof-specialty,Not-in-family,White,Male,0,0,4,United-States,>50K
26272,1,Local-gov,100,HS-grad,9,Married-civ-spouse,Protective-serv,Husband,Black,Male,0,0,3,United-States,>50K
26273,3,Private,100,Bachelors,13,Divorced,Prof-specialty,Unmarried,White,Female,0,0,0,France,<=50K
26274,2,Private,100,5th-6th,3,Married-civ-spouse,Craft-repair,Husband,Black,Male,0,0,2,United-States,<=50K
26275,2,State-gov,100,Assoc-acdm,12,Never-married,Adm-clerical,Not-in-family,Black,Male,0,0,2,United-States,<=50K
26276,1,Local-gov,100,Some-college,10,Never-married,Other-service,Unmarried,Black,Female,0,0,2,United-States,<=50K
26277,1,Self-emp-not-inc,100,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,2,Hungary,<=50K
26278,2,Self-emp-not-inc,100,Assoc-acdm,12,Married-civ-spouse,Sales,Husband,Asian-Pac-Islander,Male,0,0,4,South,<=50K
26279,1,Private,100,Assoc-acdm,12,Never-married,Sales,Own-child,White,Female,0,0,2,India,<=50K
26280,1,Self-emp-not-inc,100,Some-college,10,Married-civ-spouse,Sales,Husband,White,Male,0,0,4,United-States,>50K
26281,1,Private,100,11th,7,Separated,Craft-repair,Not-in-family,Black,Male,0,0,2,United-States,<=50K
26282,0,Private,100,Assoc-acdm,12,Never-married,Handlers-cleaners,Not-in-family,White,Male,0,0,1,United-States,<=50K
26283,0,Local-gov,100,Bachelors,13,Divorced,Prof-specialty,Unmarried,White,Female,0,0,2,United-States,<=50K
26284,4,Private,100,Masters,14,Married-civ-spouse,Prof-specialty,Husband,White,Male,3,0,4,United-States,>50K
26285,4,Private,100,9th,5,Married-civ-spouse,Prof-specialty,Wife,Black,Female,0,0,1,United-States,<=50K
26286,4,Private,100,Bachelors,13,Divorced,Adm-clerical,Not-in-family,White,Female,0,0,1,United-States,<=50K
26287,3,Self-emp-inc,100,7th-8th,4,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,2,United-States,<=50K
26288,0,State-gov,100,Some-college,10,Never-married,Tech-support,Own-child,White,Male,0,0,1,United-States,<=50K
26289,2,Self-emp-inc,100,Some-college,10,Never-married,Sales,Not-in-family,White,Male,0,0,4,United-States,<=50K
26290,1,Private,100,HS-grad,9,Separated,Craft-repair,Own-child,White,Male,0,0,2,United-States,<=50K
26291,0,Private,100,11th,7,Never-married,Other-service,Own-child,Black,Male,0,0,2,United-States,<=50K
